class,SLOC
org.apache.tika.util.TikaExceptionFilter,20
org.apache.tika.parser.grib.GribParser,58
org.apache.tika.example.DumpTikaConfigExampleTest,38
org.apache.tika.example.DumpTikaConfigExample,113
org.apache.tika.parser.odf.OpenDocumentParser,124
org.apache.tika.xmp.convert.MSOfficeBinaryConverter,40
org.apache.tika.xmp.convert.RTFConverter,32
org.apache.tika.xmp.convert.OpenDocumentConverter,38
org.apache.tika.parser.html.HtmlHandler,220
org.apache.tika.parser.html.XHTMLDowngradeHandler,36
org.apache.tika.parser.mp4.MP4ParserTest,53
org.apache.tika.batch.fs.strawman.StrawManTikaAppDriver,180
org.apache.tika.parser.microsoft.ooxml.OOXMLContainerExtractionTest,185
org.apache.tika.mime.Magic,50
org.apache.tika.parser.code.SourceCodeParser,69
org.apache.tika.io.EndianUtils,188
org.apache.tika.server.DetectorResourceTest,60
org.apache.tika.parser.pdf.PDFParserTest,995
org.apache.tika.parser.pdf.PDFParserConfig,235
org.apache.tika.parser.pdf.AccessChecker,27
org.apache.tika.parser.mp3.AudioFrame,138
org.apache.tika.sax.xpath.SubtreeMatcher,27
org.apache.tika.parser.mp4.MP4Parser,156
org.apache.tika.sax.xpath.MatchingContentHandler,59
org.apache.tika.sax.xpath.ElementMatcher,6
org.apache.tika.detect.NameDetectorTest,53
org.apache.tika.detect.NameDetector,44
org.apache.tika.sax.SecureContentHandler,120
org.apache.tika.parser.strings.FileConfigTest,8
org.apache.tika.parser.strings.FileConfig,19
org.apache.tika.parser.image.ImageMetadataExtractorTest,83
org.apache.tika.parser.iwork.IWorkPackageParser,127
org.apache.tika.parser.pkg.CompressorParser,85
org.apache.tika.util.DurationFormatUtils,36
org.apache.tika.parser.mp3.MpegStreamTest,86
org.apache.tika.parser.mp3.MpegStream,241
org.apache.tika.parser.chm.TestPmgiHeader,17
org.apache.tika.parser.chm.accessor.ChmPmgiHeader,79
org.apache.tika.config.TikaActivator,32
org.apache.tika.parser.chm.TestChmItspHeader,99
org.apache.tika.parser.chm.accessor.ChmPmglHeader,116
org.apache.tika.sax.LinkBuilder,44
org.apache.tika.parser.chm.TestChmLzxcResetTable,86
org.apache.tika.parser.chm.accessor.ChmLzxcResetTable,161
org.apache.tika.parser.chm.lzx.ChmBlockInfo,103
org.apache.tika.gui.TikaGUI,428
org.apache.tika.sax.ExpandedTitleContentHandler,43
org.apache.tika.xmp.XMPMetadata,310
org.apache.tika.cli.BatchCommandLineBuilder,134
org.apache.tika.parser.asm.ClassParser,14
org.apache.tika.mime.TestMimeTypes,707
org.apache.tika.parser.netcdf.NetCDFParserTest,32
org.apache.tika.parser.mbox.OutlookPSTParser,127
org.apache.tika.batch.StatusReporterFutureResult,2
org.apache.tika.parser.pkg.GzipParserTest,71
org.apache.tika.sax.XHTMLContentHandlerTest,89
