class,SLOC
org.apache.activemq.transport.TransportLoggerFactory,85
org.apache.activemq.transport.util.TextWireFormat,33
org.apache.activemq.transport.xstream.XStreamWireFormat,56
org.apache.activemq.transport.http.HttpClientTransport,257
org.apache.activemq.transport.http.HttpTransportServer,81
org.apache.activemq.transport.TransportSupport,70
org.apache.activemq.perf.LevelDBDurableTopicTest,9
org.apache.activemq.perf.SimpleDurableTopicTest,36
org.apache.activemq.transport.tcp.WireformatNegociationTest,141
org.apache.activemq.openwire.v4.SubscriptionInfoTest,17
org.apache.activemq.transport.reliable.DefaultReplayStrategy,28
org.apache.activemq.transport.reliable.ReliableTransport,195
org.apache.activemq.openwire.v5.ActiveMQTempTopicMarshaller,24
org.apache.activemq.openwire.v5.ActiveMQTempDestinationMarshaller,18
org.apache.activemq.broker.SingleTransportConnectionStateRegister,97
org.apache.activemq.broker.TransportConnectionState,37
org.apache.activemq.JmsTopicRequestReplyTest,126
org.apache.activemq.test.TestSupport,95
org.apache.activemq.store.journal.JournalPersistenceAdapter,505
org.apache.activemq.command.JournalTopicAck,54
org.apache.activemq.command.JournalTransaction,45
org.apache.activemq.filter.NonCachedMessageEvaluationContext,10
org.apache.activemq.thread.Scheduler,40
org.apache.activemq.util.ThreadPoolUtils,73
org.apache.activemq.store.journal.JournalTransactionStore,236
org.apache.activemq.store.journal.JournalMessageStore,266
org.apache.activemq.store.journal.JournalTopicMessageStore,129
org.apache.activemq.openwire.v9.ActiveMQQueueMarshaller,24
org.apache.activemq.openwire.v9.ActiveMQDestinationMarshaller,28
org.apache.activemq.broker.inteceptor.MessageInterceptorRegistry,69
org.apache.activemq.broker.MutableBrokerFilter,281
org.apache.activemq.broker.inteceptor.MessageInterceptorFilter,68
org.apache.activemq.openwire.v9.KeepAliveInfoMarshaller,24
org.apache.activemq.usecases.TransactionRollbackOrderTest,93
org.apache.activemq.util.oxm.XStreamMessageTransformer,43
org.apache.activemq.util.oxm.AbstractXMLMessageTransformer,60
org.apache.activemq.openwire.v1.WireFormatInfoMarshaller,50
org.apache.activemq.jms.pool.XaConnectionPool,67
org.apache.activemq.openwire.v3.TransactionInfoMarshaller,43
org.apache.activemq.filter.MessageEvaluationContext,53
org.apache.activemq.bugs.AMQ2364Test,49
org.apache.activemq.state.ConnectionState,96
org.apache.activemq.state.ConnectionStateTracker,561
org.apache.activemq.state.TransactionState,56
org.apache.activemq.transport.MutexTransport,71
